Time (s),Channel 1 (V)
0.000119527027027027,0.5661601021120647
0.000120777027027027,0.5611043061050117
0.000122027027027027,0.5560485100979589
0.000123277027027027,0.5560485100979589
0.000124527027027027,0.5749234818576231
0.000125777027027027,0.5917761352144663
0.000127027027027027,0.5749234818576231
0.000128277027027027,0.5661601021120647
0.000129527027027027,0.5776199063947181
0.000130777027027027,0.5846980208045922
0.000132027027027027,0.5911020290801926
0.000133277027027027,0.6025618333628459
0.000134527027027027,0.6106511069741306
0.000135777027027027,0.6130104784440886
0.000137027027027027,0.6173921683168678
0.000138277027027027,0.6173921683168678
0.000139527027027027,0.6133475315112256
0.000140777027027027,0.6093028947055832
0.000142027027027027,0.6312113440694792
0.000143277027027027,0.6484010504934592
0.000144527027027027,0.6349189278079848
0.000145777027027027,0.6308742910023424
0.000147027027027027,0.6436823075535432
0.000148277027027027,0.6470528382249118
0.000149527027027027,0.6494122096948698
0.000150777027027027,0.6696353937230816
0.000152027027027027,0.6837916225428299
0.000153277027027027,0.6746911897301345
0.000154527027027027,0.6746911897301345
0.000155777027027027,0.6817693041400087
0.000157027027027027,0.6767135081329557
0.000158277027027027,0.6719947651930397
0.000159527027027027,0.6901956308184303
0.000160777027027027,0.7040148065710417
0.000162027027027027,0.6989590105639887
0.000163277027027027,0.6969366921611675
0.000164527027027027,0.7030036473696311
0.000165777027027027,0.7107558679137789
0.000167027027027027,0.7218786191292953
0.000168277027027027,0.737383060217591
0.000169527027027027,0.7383942194190016
0.000170777027027027,0.7131152393837369
0.000172027027027027,0.7114299740480526
0.000173277027027027,0.7336754764790855
0.000174527027027027,0.7289567335391695
0.000175777027027027,0.7195192476593373
0.000177027027027027,0.744798227694602
0.000178277027027027,0.757269191178666
0.000179527027027027,0.7410906439560965
0.000180777027027027,0.7390683255532754
0.000182027027027027,0.7515392890373392
0.000183277027027027,0.7515392890373392
0.000184527027027027,0.749854023701655
0.000185777027027027,0.7613138279843082
0.000187027027027027,0.7677178362599086
0.000188277027027027,0.769403101595593
0.000189527027027027,0.7727736322669616
0.000190777027027027,0.7714254199984142
0.000192027027027027,0.7727736322669616
0.000193277027027027,0.7758071098711934
0.000194527027027027,0.7758071098711934
0.000195777027027027,0.7687289954613192
0.000197027027027027,0.7549098197087079
0.000198277027027027,0.7714254199984142
0.000199527027027027,0.8020972491078687
0.000200777027027027,0.7946820816308577
0.000202027027027027,0.78153701201252
0.000203277027027027,0.7862557549524362
0.000204527027027027,0.7919856570937628
0.000205777027027027,0.7943450285637208
0.000207027027027027,0.7946820816308577
0.000208277027027027,0.7801887997439726
0.000209527027027027,0.794007975496584
0.000210777027027027,0.8152423187262063
0.000212027027027027,0.8128829472562483
0.000213277027027027,0.8068159920477848
0.000214527027027027,0.8044566205778267
0.000215777027027027,0.8098494696520165
0.000217027027027027,0.8182757963304381
0.000218277027027027,0.8250168576731753
0.000219527027027027,0.8317579190159127
0.000220777027027027,0.8395101395600605
0.000222027027027027,0.8455770947685241
0.000223277027027027,0.8499587846413033
0.000224527027027027,0.8438918294328397
0.000225777027027027,0.8388360334257867
0.000227027027027027,0.8391730864929237
0.000228277027027027,0.8415324579628817
0.000229527027027027,0.8428806702314291
0.000230777027027027,0.8486105723727557
0.000232027027027027,0.8624297481253671
0.000233277027027027,0.8661373318638727
0.000234527027027027,0.8647891195953252
0.000235777027027027,0.8644520665281883
0.000237027027027027,0.8610815358568197
0.000238277027027027,0.8475994131713451
0.000239527027027027,0.8445659355671135
0.000240777027027027,0.8513069969098507
0.000242027027027027,0.8556886867826299
0.000243277027027027,0.8580480582525879
0.000244527027027027,0.8688337564009675
0.000245777027027027,0.8755748177437048
0.000247027027027027,0.8759118708108417
0.000248277027027027,0.8614185889239565
0.000249527027027027,0.8411954048957447
0.000250777027027027,0.8509699438427138
0.000252027027027027,0.8664743849310095
0.000253277027027027,0.8802935606836209
0.000254527027027027,0.8796194545493472
0.000255777027027027,0.8502958377084401
0.0002570270270270271,0.8435547763657029
0.0002582770270270271,0.8550145806483561
0.000259527027027027,0.8580480582525879
0.000260777027027027,0.8580480582525879
0.000262027027027027,0.8647891195953252
0.000263277027027027,0.8715301809380624
0.000264527027027027,0.870181968669515
0.000265777027027027,0.8634409073267777
0.000267027027027027,0.8577110051854511
0.000268277027027027,0.852992262245535
0.000269527027027027,0.8472623601042083
0.000270777027027027,0.8496217315741663
0.000272027027027027,0.8593962705211354
0.000273277027027027,0.872541340139473
0.000274527027027027,0.8769230300122522
0.000275777027027027,0.8762489238779785
0.000277027027027027,0.8550145806483561
0.0002782770270270271,0.8344543435530075
0.0002795270270270271,0.8442288824999765
0.000280777027027027,0.8570368990511773
0.000282027027027027,0.8637779603939146
0.000283277027027027,0.870181968669515
0.000284527027027027,0.8759118708108417
0.000285777027027027,0.8543404745140825
0.000287027027027027,0.8310838128816389
0.000288277027027027,0.8469253070370715
0.000289527027027027,0.8546775275812193
0.000290777027027027,0.8371507680901025
0.000292027027027027,0.8459141478356609
0.000293277027027027,0.8705190217366519
0.000294527027027027,0.8674855441324201
0.000295777027027027,0.8583851113197248
0.000297027027027027,0.8556886867826299
0.0002982770270270271,0.8587221643868617
0.0002995270270270271,0.8664743849310095
0.000300777027027027,0.8658002787967358
0.000302027027027027,0.8641150134610515
0.000303277027027027,0.8566998459840405
0.000304527027027027,0.8590592174539985
0.000305777027027027,0.872541340139473
0.000307027027027027,0.8671484910652832
0.000308277027027027,0.8536663683798087
0.000309527027027027,0.8610815358568197
0.000310777027027027,0.8705190217366519
0.000312027027027027,0.8661373318638727
0.000313277027027027,0.8593962705211354
0.000314527027027027,0.8573739521183142
0.000315777027027027,0.8641150134610515
0.000317027027027027,0.8688337564009675
0.000318277027027027,0.8610815358568197
0.0003195270270270271,0.8509699438427138
0.0003207770270270271,0.8358025558215549
0.000322027027027027,0.8327690782173233
0.000323277027027027,0.8469253070370715
0.000324527027027027,0.8526552091783981
0.000325777027027027,0.8486105723727557
0.000327027027027027,0.8320949720830495
0.000328277027027027,0.8250168576731753
0.000329527027027027,0.828387388344544
0.000330777027027027,0.8324320251501863
0.000332027027027027,0.8388360334257867
0.000333277027027027,0.8250168576731753
0.000334527027027027,0.8108606288534271
0.000335777027027027,0.8206351678003961
0.000337027027027027,0.8250168576731753
0.000338277027027027,0.8115347349877009
0.0003395270270270271,0.8108606288534271
0.0003407770270270271,0.8176016901961644
0.000342027027027027,0.8125458941891115
0.000343277027027027,0.8051307267121005
0.000344527027027027,0.8068159920477848
0.000345777027027027,0.8091753635177428
0.000347027027027027,0.8044566205778267
0.000348277027027027,0.796367346966542
0.000349527027027027,0.7906374448252154
0.000350777027027027,0.7933338693623103
0.000352027027027027,0.7950191346979946
0.000353277027027027,0.7933338693623103
0.000354527027027027,0.7862557549524362
0.000355777027027027,0.7687289954613192
0.000357027027027027,0.7677178362599086
0.000358277027027027,0.7778294282740146
0.000359527027027027,0.779177640542562
0.0003607770270270271,0.7774923752068778
0.0003620270270270271,0.7758071098711934
0.000363277027027027,0.7727736322669616
0.000364527027027027,0.7660325709242244
0.000365777027027027,0.7656955178570876
0.000367027027027027,0.7697401546627298
0.000368277027027027,0.7555839258429816
0.000369527027027027,0.7444611746274652
0.000370777027027027,0.7555839258429816
0.000372027027027027,0.7640102525214032
0.000373277027027027,0.7616508810514452
0.000374527027027027,0.744798227694602
0.000375777027027027,0.7306419988748538
0.000377027027027027,0.7215415660621585
0.000378277027027027,0.7154746108536949
0.000379527027027027,0.7188451415250636
0.000380777027027027,0.7225527252635691
0.0003820270270270271,0.7228897783307059
0.000383277027027027,0.7205304068607479
0.000384527027027027,0.7215415660621585
0.000385777027027027,0.7144634516522843
0.000387027027027027,0.7083964964438209
0.000388277027027027,0.7083964964438209
0.000389527027027027,0.6969366921611675
0.000390777027027027,0.6767135081329557
0.000392027027027027,0.6925550022883883
0.000393277027027027,0.7114299740480526
0.000394527027027027,0.6821063572071455
0.000395777027027027,0.6615461201117969
0.000397027027027027,0.6669389691859867
0.000398277027027027,0.666264863051713
0.000399527027027027,0.6554791649033334
0.000400777027027027,0.658849695574702
0.0004020270270270271,0.6659278099845761
0.0004032770270270271,0.6615461201117969
0.000404527027027027,0.6524456872991016
0.000405777027027027,0.6510974750305542
0.000407027027027027,0.6480639974263224
0.000408277027027027,0.6362671400765322
0.000409527027027027,0.6187403805854154
0.000410777027027027,0.612336372309815
0.000412027027027027,0.6210997520553734
0.000413277027027027,0.6288519725995212
0.000414527027027027,0.6345818747408478
0.000415777027027027,0.617055115249731
0.000417027027027027,0.5907649760130557
0.000418277027027027,0.5917761352144663
0.000419527027027027,0.5968319312215192
0.000420777027027027,0.5823386493346341
0.000422027027027027,0.5762716941261706
0.0004232770270270271,0.5836868616031816
0.000424527027027027,0.5772828533275812
0.000425777027027027,0.5668342082463385
0.000427027027027027,0.57526053492476
0.000428277027027027,0.5806533839989498
0.000429527027027027,0.565485995977791
0.000430777027027027,0.5573967223665063
0.000432027027027027,0.5570596692993695
0.000433277027027027,0.5513297671580427
0.000434527027027027,0.5442516527481687
0.000435777027027027,0.5509927140909059
0.000437027027027027,0.5543632447622745
0.000438277027027027,0.5378476444725683
0.000439527027027027,0.5206579380485883
0.000440777027027027,0.5102092929673455
0.000442027027027027,0.5098722399002086
0.0004432770270270271,0.5085240276316612
0.0004445270270270271,0.5068387622959769
0.000445777027027027,0.50650170922884
0.000447027027027027,0.5021200193560608
0.000448277027027027,0.4896490558719968
0.000449527027027027,0.4781892515893434
0.000450777027027027,0.4872896844020388
0.000452027027027027,0.4876267374691756
0.000453277027027027,0.4613365982325004
0.000454527027027027,0.452236165419805
0.000455777027027027,0.4593142798296792
0.000457027027027027,0.4556066960911737
0.000458277027027027,0.4508879531512576
0.000459527027027027,0.4542584838226262
0.000460777027027027,0.4512250062183945
0.000462027027027027,0.4347094059286882
0.000463277027027027,0.4208902301760769
0.0004645270270270271,0.4033634706849599
0.0004657770270270271,0.3925777725365803
0.000467027027027027,0.3912295602680329
0.000468277027027027,0.4003299930807281
0.000469527027027027,0.4006670461478651
0.000470777027027027,0.3878590295966643
0.000472027027027027,0.3807809151867901
0.000473277027027027,0.373702800776916
0.000474527027027027,0.3696581639712737
0.000475777027027027,0.3706693231726842
0.000477027027027027,0.3608947842257152
0.000478277027027027,0.3474126615402408
0.000479527027027027,0.334267591921903
0.000480777027027027,0.3356158041904506
0.000482027027027027,0.342019812466051
0.000483277027027027,0.3383122287275454
0.0004845270270270271,0.334267591921903
0.0004857770270270271,0.3248301060420709
0.000487027027027027,0.3096627180209121
0.000488277027027027,0.2938212238654795
0.000489527027027027,0.2955064892011638
0.000490777027027027,0.3029216566781748
0.000492027027027027,0.2904506931941109
0.000493277027027027,0.280339101180005
0.000494527027027027,0.2840466849185105
0.000495777027027027,0.2823614195828262
0.0004970270270270269,0.2675310846288043
0.000498277027027027,0.2618011824874775
0.0004995270270270269,0.2621382355546145
0.000500777027027027,0.2510154843390979
0.0005020270270270269,0.2442744229963607
0.000503277027027027,0.2537119088761929
0.0005045270270270269,0.2516895904733717
0.000505777027027027,0.2365222024522128
0.0005070270270270269,0.2301181941766124
0.000508277027027027,0.2240512389681489
0.000509527027027027,0.2082097448127164
0.000510777027027027,0.1984352058657473
0.000512027027027027,0.2007945773357054
0.000513277027027027,0.1994463650671579
0.000514527027027027,0.1977610997314736
0.000515777027027027,0.1913570914558732
0.000517027027027027,0.1809084463746305
0.0005182770270270269,0.1798972871732199
0.000519527027027027,0.1761897034347144
0.0005207770270270269,0.1505736703323128
0.000522027027027027,0.1370915476468383
0.0005232770270270269,0.1465290335266705
0.000524527027027027,0.1391138660496595
0.0005257770270270269,0.1259687964313218
0.000527027027027027,0.1387768129825226
0.0005282770270270269,0.1421473436538913
0.000529527027027027,0.1118125676115736
0.000530777027027027,0.09934160412750967
0.000532027027027027,0.1087790900073418
0.000533277027027027,0.1054085593359732
0.000534527027027027,0.0909152774490881
0.000535777027027027,0.0754108363607924
0.000537027027027027,0.06395103207813907
0.000538277027027027,0.04777248485556966
0.0005395270270270269,0.0474354317884328
0.000540777027027027,0.06428808514527594
0.0005420270270270269,0.06327692594386534
0.000543277027027027,0.05046890939266456
0.0005445270270270269,0.03530152137150573
